SCC,num,specise,PSO4,PNO3,PEC,POC,PMFINE
2104006000,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2104006010,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2104007000,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2104008000,92068,PM2_5,0.0041,0.0019,0.0558,0.5282,0.41
2104008001,92068,PM2_5,0.0041,0.0019,0.0558,0.5282,0.41
2104008002,92068,PM2_5,0.0041,0.0019,0.0558,0.5282,0.41
2104008003,92068,PM2_5,0.0041,0.0019,0.0558,0.5282,0.41
2104008004,92068,PM2_5,0.0041,0.0019,0.0558,0.5282,0.41
2104008010,92068,PM2_5,0.0041,0.0019,0.0558,0.5282,0.41
2104008030,92068,PM2_5,0.0041,0.0019,0.0558,0.5282,0.41
2104008050,92068,PM2_5,0.0041,0.0019,0.0558,0.5282,0.41
2104008051,92068,PM2_5,0.0041,0.0019,0.0558,0.5282,0.41
2104008052,92068,PM2_5,0.0041,0.0019,0.0558,0.5282,0.41
2104008053,92068,PM2_5,0.0041,0.0019,0.0558,0.5282,0.41
2104008070,92068,PM2_5,0.0041,0.0019,0.0558,0.5282,0.41
2104009000,92071,PM2_5,0,0.00004,0.125,0.57,0.305
2104011000,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491
2199001000,92084,PM2_5,0.1267,0.0016,0.0188,0.0263,0.8266
2199004000,92025,PM2_5,0.19,0,0.1,0.25,0.46
2199004001,92025,PM2_5,0.19,0,0.1,0.25,0.46
2199004002,92025,PM2_5,0.19,0,0.1,0.25,0.46
2199005000,92072,PM2_5,0.44,0,0.01,0.01,0.54
2199006000,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
2199006001,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
2199006002,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
2199007000,92048,PM2_5,0.086,0.021,0.384,0.247,0.262
2199010000,92060,PM2_5,0.1951,0.028,0.1716,0.3549,0.2504
2199011000,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491
2201001000,92050,PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201001110,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201001130,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201001150,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201001170,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201001190,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201001210,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201001230,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201001250,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201001270,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201001290,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201001310,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201001330,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201001900,92050,PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201020000,92050,PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201020110,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201020130,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201020150,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201020170,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201020190,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201020210,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201020230,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201020250,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201020270,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201020290,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201020310,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201020330,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201040110,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201040130,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201040150,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201040170,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201040190,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201040210,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201040230,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201040250,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201040270,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201040290,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201040310,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201040330,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201060000,92050,PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201070000,92050,PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201070110,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201070130,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201070150,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201070170,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201070190,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201070210,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201070230,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201070250,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201070270,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201070290,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201070310,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201070330,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201080000,92050,PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201080110,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201080130,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201080150,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201080170,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201080190,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201080210,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201080230,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201080250,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201080270,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201080290,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201080310,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2201080330,92050,EXH__PM2_5,0.0077,0.001,0.2355,0.5339,0.2219
2230001000,92042,PM2_5,0.0086,0.0031,0.6146,0.3073,0.0664
2230060000,92042,PM2_5,0.0086,0.0031,0.6146,0.3073,0.0664
2230070000,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491
2230070900,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491
2260000000,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260001000,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260001010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260001010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260001020,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260001020,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260001030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260001030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260001060,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260001060,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002000,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002006,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002006,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002009,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002009,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002021,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002021,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002027,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002027,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002039,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002039,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002054,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260002054,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260003000,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260003000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260003030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260003030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260003040,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260003040,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004015,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004015,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004016,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004016,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004020,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004020,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004021,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004021,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004025,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004025,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004026,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004026,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004031,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004031,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004035,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004035,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004036,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004036,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004071,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004071,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260004075,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260005000,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260005035,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260005035,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260005050,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260005050,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260006000,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260006000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260006005,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260006005,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260006010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260006010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260006015,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260006015,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260006035,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260007000,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260007000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260007005,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260007005,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2260008000,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265001010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265001010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265001020,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265001030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265001030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265001050,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265001050,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265001060,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265001060,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002003,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002003,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002006,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002006,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002009,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002009,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002015,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002015,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002021,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002021,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002024,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002024,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002027,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002027,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002033,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002033,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002039,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002039,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002042,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002042,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002045,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002045,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002054,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002054,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002057,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002057,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002060,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002060,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002066,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002066,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002072,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002072,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002078,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002078,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002081,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265002081,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003020,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003020,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003040,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003040,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003050,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003050,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003060,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003060,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003070,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265003070,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004011,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004011,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004015,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004015,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004016,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004016,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004025,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004025,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004026,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004026,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004031,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004031,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004035,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004035,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004036,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004036,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004040,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004040,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004041,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004041,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004046,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004046,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004051,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004051,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004055,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004055,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004056,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004056,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004066,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004066,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004071,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004071,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004075,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004075,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004076,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265004076,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005015,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005015,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005020,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005020,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005025,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005025,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005035,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005035,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005040,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005040,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005045,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005045,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005050,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005050,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005055,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005055,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005060,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265005060,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265006000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265006005,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265006005,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265006010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265006010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265006015,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265006015,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265006025,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265006025,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265006030,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265006030,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265006035,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265007000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265007010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265007010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265007015,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265007015,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265008000,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265008005,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265008005,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265010010,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2265010010,92049,EXH__PM2_5,0.0025,0.0035,0.1001,0.694,0.1999
2267000000,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267001000,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267001010,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267001020,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267001030,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267001040,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267001050,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267001060,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267001060,92063,EXH__PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002000,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002003,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002003,92063,EXH__PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002006,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002009,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002015,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002015,92063,EXH__PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002018,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002021,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002021,92063,EXH__PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002024,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002024,92063,EXH__PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002027,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002030,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002030,92063,EXH__PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002033,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002033,92063,EXH__PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002036,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002039,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002039,92063,EXH__PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002042,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002045,92063,PM2_5,0.126,0.0341,0,0.8295,0.0104
2267002045,92063,EXH__PM2_5,0.126,0.0341,0,0.8295,0.0104
